x,y_upper,y_lower,uy_upper,uy_lower,node_upper,node_lower,dx_match,r,cod,KI
0.036257,3.7425e-06,-3.7425e-06,1.1526e-05,-1.1524e-05,6708,6659,0.0,0.003593000000000006,2.3049999999999998e-05,8807641.827726176
0.036108,3.892200000000001e-06,-3.892200000000001e-06,1.1748e-05,-1.1745e-05,6709,6658,0.0,0.0037420000000000023,2.3493e-05,8796378.558149375
0.035958,4.0419e-06,-4.0419e-06,1.1965e-05,-1.1962e-05,6710,6657,0.0,0.0038920000000000066,2.3927e-05,8784542.694672866
0.035808,4.191600000000001e-06,-4.191600000000001e-06,1.2177e-05,-1.2175e-05,6711,6656,0.0,0.004042000000000004,2.4352e-05,8773114.644837586
0.035658999999999996,4.3413e-06,-4.3413e-06,1.2385000000000001e-05,-1.2383e-05,6712,6655,0.0,0.004191000000000007,2.4768e-05,8762931.821072515
0.035509,4.491000000000001e-06,-4.491000000000001e-06,1.2589e-05,-1.2587e-05,6713,6654,0.0,0.004341000000000005,2.5175999999999997e-05,8752037.324849976
0.035359,4.6407e-06,-4.6407e-06,1.2789e-05,-1.2787e-05,6714,6653,0.0,0.004491000000000002,2.5576e-05,8741348.19501891
0.03521,4.7904e-06,-4.7904e-06,1.2985e-05,-1.2983e-05,6715,6652,0.0,0.004640000000000005,2.5968e-05,8731660.399520235
0.03506,4.9401e-06,-4.9401e-06,1.3178000000000002e-05,-1.3176e-05,6716,6651,0.0,0.004790000000000003,2.6354000000000002e-05,8721598.882529983
0.03491,5.0898e-06,-5.0898e-06,1.3367000000000001e-05,-1.3365e-05,6717,6650,0.0,0.004940000000000007,2.6732e-05,8711346.774404556
0.03476,5.2395e-06,-5.2395e-06,1.3554000000000001e-05,-1.3551000000000001e-05,6718,6649,0.0,0.005090000000000004,2.7105000000000002e-05,8701774.898897579
0.034610999999999996,5.3892e-06,-5.3892e-06,1.3736999999999999e-05,-1.3734e-05,6719,6648,0.0,0.0052390000000000075,2.7471e-05,8692958.249996502
0.034461,5.5389000000000005e-06,-5.5389000000000005e-06,1.3917e-05,-1.3914e-05,6720,6647,0.0,0.005389000000000005,2.7831e-05,8683444.716221977
0.034311,5.6886e-06,-5.6886e-06,1.4094000000000001e-05,-1.4091e-05,6721,6646,0.0,0.005539000000000002,2.8185000000000002e-05,8674005.251105713
0.034162,5.8383000000000005e-06,-5.8383000000000005e-06,1.4268e-05,-1.4266e-05,6722,6645,0.0,0.0056880000000000056,2.8534e-05,8665630.90484249
0.034012,5.988e-06,-5.988e-06,1.444e-05,-1.4437000000000001e-05,6723,6644,0.0,0.005838000000000003,2.8877e-05,8656400.704014529
0.033862,6.1377000000000005e-06,-6.1377000000000005e-06,1.4609e-05,-1.4605999999999999e-05,6724,6643,0.0,0.005988,2.9214999999999997e-05,8647335.6963631
0.033713,6.2874e-06,-6.2874e-06,1.4775e-05,-1.4773e-05,6725,6642,0.0,0.0061370000000000036,2.9548000000000002e-05,8639077.1584998
0.033563,6.437100000000001e-06,-6.437100000000001e-06,1.4938999999999999e-05,-1.4937000000000001e-05,6726,6641,0.0,0.006287000000000001,2.9876e-05,8630144.048748141
0.033413,6.5868e-06,-6.5868e-06,1.5101e-05,-1.5098e-05,6727,6640,0.0,0.006437000000000005,3.0199e-05,8621208.167561054
0.033263,6.736500000000001e-06,-6.736500000000001e-06,1.526e-05,-1.5258e-05,6728,6639,0.0,0.006587000000000003,3.0518e-05,8612506.468764968
0.033114,6.8862e-06,-6.8862e-06,1.5417e-05,-1.5415e-05,6729,6638,0.0,0.006736000000000006,3.0832000000000006e-05,8604348.302011758
0.032964,7.035900000000001e-06,-7.035900000000001e-06,1.5572000000000003e-05,-1.5570000000000002e-05,6730,6637,0.0,0.006886000000000003,3.114200000000001e-05,8595681.506653182
0.032814,7.1856e-06,-7.1856e-06,1.5725e-05,-1.5723000000000002e-05,6731,6636,0.0,0.007036000000000001,3.1448e-05,8587118.17322707
0.032665,7.335300000000001e-06,-7.335300000000001e-06,1.5876000000000002e-05,-1.5874e-05,6732,6635,0.0,0.007185000000000004,3.175e-05,8579217.289706672
0.032515,7.485e-06,-7.485e-06,1.6025e-05,-1.6023e-05,6733,6634,0.0,0.007335000000000001,3.2048e-05,8570737.559987223
